mgi_homology_class	mouse_gene_symbol	mouse_entrez_id	mouse_mgi_id	human_gene_symbol	human_entrez_id	human_hgnc_id	human_omim_id
51818971	Trim36	28105	MGI:106264	TRIM36	55521	HGNC:16280	OMIM:609317
51811038	Trim37	68729	MGI:2153072	TRIM37	4591	HGNC:7523	OMIM:605073
51815059	Trim38	214158	MGI:2684869	TRIM38	10475	HGNC:10059	
51808000	Trim39	79263	MGI:1890659	TRIM39	56658	HGNC:10065	OMIM:605700
51808002	Trim40	195359	MGI:2684881	TRIM40	135644	HGNC:18736	OMIM:616976
51827040	Trim41	211007	MGI:2384814	TRIM41	90933	HGNC:19013	OMIM:610530
51827041	Trim42	78911	MGI:1926161	TRIM42	287015	HGNC:19014	OMIM:620334
51818030	Trim43a	547109	MGI:3645218	TRIM43	129868	HGNC:19015	
51818030	Trim43a	547109	MGI:3645218	TRIM43B	653192	HGNC:37146	
51818030	Trim43a	547109	MGI:3645218	TRIM49	57093	HGNC:13431	OMIM:606124
51818030	Trim43a	547109	MGI:3645218	TRIM49B	283116	HGNC:42955	
51818030	Trim43a	547109	MGI:3645218	TRIM49C	642612	HGNC:38877	
51818030	Trim43a	547109	MGI:3645218	TRIM49D1	399939	HGNC:43973	
51818030	Trim43a	547109	MGI:3645218	TRIM49D2	729384	HGNC:37217	
51818030	Trim43a	547109	MGI:3645218	TRIM51	84767	HGNC:19023	
51818030	Trim43a	547109	MGI:3645218	TRIM51G	120824	HGNC:43972	
51818030	Trim43a	547109	MGI:3645218	TRIM64	120146	HGNC:14663	
51818030	Trim43a	547109	MGI:3645218	TRIM64B	642446	HGNC:37147	
51818030	Trim43a	547109	MGI:3645218	TRIM64C	646754	HGNC:37148	
51818030	Trim43a	547109	MGI:3645218	TRIM77	390231	HGNC:34228	
51818033	Trim43b	666747	MGI:3648996	TRIM43	129868	HGNC:19015	
51818033	Trim43b	666747	MGI:3648996	TRIM43B	653192	HGNC:37146	
51818033	Trim43b	666747	MGI:3648996	TRIM49	57093	HGNC:13431	OMIM:606124
51818033	Trim43b	666747	MGI:3648996	TRIM49B	283116	HGNC:42955	
51818033	Trim43b	666747	MGI:3648996	TRIM49C	642612	HGNC:38877	
51818033	Trim43b	666747	MGI:3648996	TRIM49D1	399939	HGNC:43973	
51818033	Trim43b	666747	MGI:3648996	TRIM49D2	729384	HGNC:37217	
51818033	Trim43b	666747	MGI:3648996	TRIM51	84767	HGNC:19023	
51818033	Trim43b	666747	MGI:3648996	TRIM51G	120824	HGNC:43972	
51818033	Trim43b	666747	MGI:3648996	TRIM64	120146	HGNC:14663	
51818033	Trim43b	666747	MGI:3648996	TRIM64B	642446	HGNC:37147	
51818033	Trim43b	666747	MGI:3648996	TRIM64C	646754	HGNC:37148	
51818033	Trim43b	666747	MGI:3648996	TRIM77	390231	HGNC:34228	
51818031	Trim43c	666731	MGI:3647365	TRIM43	129868	HGNC:19015	
51818031	Trim43c	666731	MGI:3647365	TRIM43B	653192	HGNC:37146	
51818031	Trim43c	666731	MGI:3647365	TRIM49	57093	HGNC:13431	OMIM:606124
51818031	Trim43c	666731	MGI:3647365	TRIM49B	283116	HGNC:42955	
51818031	Trim43c	666731	MGI:3647365	TRIM49C	642612	HGNC:38877	
51818031	Trim43c	666731	MGI:3647365	TRIM49D1	399939	HGNC:43973	
51818031	Trim43c	666731	MGI:3647365	TRIM49D2	729384	HGNC:37217	
51818031	Trim43c	666731	MGI:3647365	TRIM51	84767	HGNC:19023	
51818031	Trim43c	666731	MGI:3647365	TRIM51G	120824	HGNC:43972	
51818031	Trim43c	666731	MGI:3647365	TRIM64	120146	HGNC:14663	
51818031	Trim43c	666731	MGI:3647365	TRIM64B	642446	HGNC:37147	
51818031	Trim43c	666731	MGI:3647365	TRIM64C	646754	HGNC:37148	
51818031	Trim43c	666731	MGI:3647365	TRIM77	390231	HGNC:34228	
51818775	Trim44	80985	MGI:1931835	TRIM44	54765	HGNC:19016	OMIM:612298
51816833	Trim45	229644	MGI:1918187	TRIM45	80263	HGNC:19018	OMIM:609318
51817547	Trim46	360213	MGI:2673000	TRIM46	80128	HGNC:19019	OMIM:600986
51827042	Trim47	217333	MGI:1917374	TRIM47	91107	HGNC:19020	OMIM:611041
51815055	Trim5	667823	MGI:3646853	TRIM5	85363	HGNC:16276	OMIM:608487
51810901	Trim50	215061	MGI:2664992	TRIM50	135892	HGNC:19017	OMIM:612548
51827044	Trim52	212085	MGI:3045276	TRIM52	84851	HGNC:19024	OMIM:619265
51814264	Trim54	58522	MGI:1889623	TRIM54	57159	HGNC:16008	OMIM:606474
51813413	Trim55	381485	MGI:3036269	TRIM55	84675	HGNC:14215	OMIM:606469
51827045	Trim56	384309	MGI:2685298	TRIM56	81844	HGNC:19028	OMIM:616996
51815058	Trim58	216781	MGI:2684862	TRIM58	25893	HGNC:24150	OMIM:620527
51815897	Trim59	66949	MGI:1914199	TRIM59	286827	HGNC:30834	OMIM:616148
51808003	Trim6	94088	MGI:2137352	TRIM6	117854	HGNC:16277	OMIM:607564
51808005	Trim60	234329	MGI:2387430	TRIM60	166655	HGNC:21162	OMIM:619416
51807998	Trim61	260296	MGI:2387432	TRIM61	391712	HGNC:24339	OMIM:619417
51815867	Trim62	67525	MGI:1914775	TRIM62	55223	HGNC:25574	OMIM:616755
51811178	Trim63	433766	MGI:2447992	TRIM63	84676	HGNC:16007	OMIM:606131
51807528	Trim65	338364	MGI:2442815	TRIM65	201292	HGNC:27316	OMIM:619408
51816030	Trim66	330627	MGI:2152406	TRIM66	9866	HGNC:29005	OMIM:612000
51827046	Trim67	330863	MGI:3045323	TRIM67	440730	HGNC:31859	OMIM:610584
51815056	Trim68	101700	MGI:2142077	TRIM68	55128	HGNC:21161	OMIM:613184
51813675	Trim69	70928	MGI:1918178	TRIM69	140691	HGNC:17857	OMIM:616017
51810900	Trim7	94089	MGI:2137353	TRIM7	81786	HGNC:16278	OMIM:609315
51807912	Trim71	636931	MGI:2685973	TRIM71	131405	HGNC:32669	OMIM:618570
51815737	Trim72	434246	MGI:3612190	TRIM72	493829	HGNC:32671	OMIM:613288
51807997	Trim75	333307	MGI:2685640	TRIM75	391714	HGNC:32686	
51816032	Trim8	93679	MGI:1933302	TRIM8	81603	HGNC:15579	OMIM:606125
51808152	Trim80	432613	MGI:3588186	TRIM80P	106480328	HGNC:51490	
51811856	Trim9	94090	MGI:2137354	TRIM9	114088	HGNC:16288	OMIM:606555
51818761	Triml1	244448	MGI:2687279	TRIML1	339976	HGNC:26698	OMIM:620979
51818032	Triml2	622117	MGI:3642989	TRIML2	205860	HGNC:26378	OMIM:620480
51815651	Trio	223435	MGI:1927230	TRIO	7204	HGNC:12303	OMIM:601893
51811561	Triobp	110253	MGI:1349410	TRIOBP	11078	HGNC:17009	OMIM:609761
51819225	Trip10	106628	MGI:2146901	TRIP10	9322	HGNC:12304	OMIM:604504
51808066	Trip11	109181	MGI:1924393	TRIP11	9321	HGNC:12305	OMIM:604505
51813502	Trip12	14897	MGI:1309481	TRIP12	9320	HGNC:12306	OMIM:604506
51813074	Trip13	69716	MGI:1916966	TRIP13	9319	HGNC:12307	OMIM:604507
51813372	Trip4	56404	MGI:1928469	TRIP4	9325	HGNC:12310	OMIM:604501
51821381	Trip6	22051	MGI:1343458	TRIP6	7205	HGNC:12311	OMIM:602933
51815773	Triqk	208820	MGI:3650048	TRIQK	286144	HGNC:27828	
51812286	Trir	68544	MGI:1922833	TRIR	79002	HGNC:28424	OMIM:621422
51815878	Trit1	66966	MGI:1914216	TRIT1	54802	HGNC:20286	OMIM:617840
51827047	Trmo	74753	MGI:1922003	TRMO	51531	HGNC:30967	
51813512	Trmt1	212528	MGI:1289155	TRMT1	55621	HGNC:25980	OMIM:611669
51821284	Trmt10a	108943	MGI:1920421	TRMT10A	93587	HGNC:28403	OMIM:616013
51819866	Trmt10b	69934	MGI:1917184	TRMT10B	158234	HGNC:26454	OMIM:620957
51815022	Trmt10c	52575	MGI:1196261	TRMT10C	54931	HGNC:26022	OMIM:615423
51820470	Trmt11	73681	MGI:1920931	TRMT11	60487	HGNC:21080	OMIM:621531
51819455	Trmt112	67674	MGI:1914924	TRMT112	51504	HGNC:26940	OMIM:618630
51808436	Trmt13	229780	MGI:1925219	TRMT13	54482	HGNC:25502	
51813354	Trmt1l	98685	MGI:1916185	TRMT1L	81627	HGNC:16782	OMIM:611673
51810049	Trmt2a	15547	MGI:96270	TRMT2A	27037	HGNC:24974	OMIM:611151
51813686	Trmt2b	215201	MGI:2442530	TRMT2B	79979	HGNC:25748	OMIM:301128
51814112	Trmt44	78890	MGI:1926140	TRMT44	152992	HGNC:26653	OMIM:614309
51818897	Trmt5	76357	MGI:1923607	TRMT5	57570	HGNC:23141	OMIM:611023
51819682	Trmt6	66926	MGI:1914176	TRMT6	51605	HGNC:20900	OMIM:620886
51820997	Trmt61a	328162	MGI:2443487	TRMT61A	115708	HGNC:23790	OMIM:620885
51818834	Trmt9b	319582	MGI:2442328	TRMT9B	57604	HGNC:26725	OMIM:615666
51814266	Trmu	72026	MGI:1919276	TRMU	55687	HGNC:25481	OMIM:610230
51815312	Trnau1ap	71787	MGI:1919037	TRNAU1AP	54952	HGNC:30813	OMIM:619597
51827048	Trnp1	69539	MGI:1916789	TRNP1	388610	HGNC:34348	OMIM:616824
51820995	Trnt1	70047	MGI:1917297	TRNT1	51095	HGNC:17341	OMIM:612907
51814022	Tro	56191	MGI:1928994	TRO	7216	HGNC:12326	OMIM:300132
51810802	Troap	78733	MGI:1925983	TROAP	10024	HGNC:12327	OMIM:603872
51807510	Trp53	22059	MGI:98834	TP53	7157	HGNC:11998	OMIM:191170
51818743	Trp53bp1	27223	MGI:1351320	TP53BP1	7158	HGNC:11999	OMIM:605230
51807246	Trp53bp2	209456	MGI:2138319	TP53BP2	7159	HGNC:12000	OMIM:602143
51826889	Trp53cor1	100504267	MGI:3801771	TP53COR1	102800311	HGNC:43652	OMIM:616343
51811662	Trp53i11	277414	MGI:2670995	TP53I11	9537	HGNC:16842	OMIM:617867
51817315	Trp53i13	216964	MGI:1915125	TP53I13	90313	HGNC:25102	
51807783	Trp53inp1	60599	MGI:1926609	TP53INP1	94241	HGNC:18022	OMIM:606185
51818018	Trp53inp2	68728	MGI:1915978	TP53INP2	58476	HGNC:16104	OMIM:617549
51811321	Trp53rka	381406	MGI:1918294	TP53RK	112858	HGNC:16197	OMIM:608679
51826890	Trp53rkb	76367	MGI:1914050	TP53RK	112858	HGNC:16197	OMIM:608679
51826891	Trp53tg5	73603	MGI:1920853	TP53TG5	27296	HGNC:15856	OMIM:617316
51809124	Trp63	22061	MGI:1330810	TP63	8626	HGNC:15979	OMIM:603273
51815233	Trp73	22062	MGI:1336991	TP73	7161	HGNC:12003	OMIM:601990
51818038	Trpa1	277328	MGI:3522699	TRPA1	8989	HGNC:497	OMIM:604775
51821896	Trpc1	22063	MGI:109528	TRPC1	7220	HGNC:12333	OMIM:602343
51817471	Trpc2	22064	MGI:109527	TRPC2	7221	HGNC:12334	
51822533	Trpc3	22065	MGI:109526	TRPC3	7222	HGNC:12335	OMIM:602345
51816672	Trpc4	22066	MGI:109525	TRPC4	7223	HGNC:12336	OMIM:603651
51810036	Trpc4ap	56407	MGI:1930751	TRPC4AP	26133	HGNC:16181	OMIM:608430
51817586	Trpc5	22067	MGI:109524	TRPC5	7224	HGNC:12337	OMIM:300334
51827049	Trpc5os	100503240	MGI:3641805	TRPC5OS	100329135	HGNC:40593	
51816983	Trpc6	22068	MGI:109523	TRPC6	7225	HGNC:12338	OMIM:603652
51816668	Trpc7	26946	MGI:1349470	TRPC7	57113	HGNC:20754	
51826892	Trpd52l3	66745	MGI:1913995	TPD52L3	89882	HGNC:23382	OMIM:617567
51818039	Trpm1	17364	MGI:1330305	TRPM1	4308	HGNC:7146	OMIM:603576
51816547	Trpm2	28240	MGI:1351901	TRPM2	7226	HGNC:12339	OMIM:603749
51816932	Trpm3	226025	MGI:2443101	TRPM3	80036	HGNC:17992	OMIM:608961
51815223	Trpm4	68667	MGI:1915917	TRPM4	54795	HGNC:17993	OMIM:606936
51817318	Trpm5	56843	MGI:1861718	TRPM5	29850	HGNC:14323	OMIM:604600
51822332	Trpm6	225997	MGI:2675603	TRPM6	140803	HGNC:17995	OMIM:607009
51808108	Trpm7	58800	MGI:1929996	TRPM7	54822	HGNC:17994	OMIM:605692
51827050	Trpm8	171382	MGI:2181435	TRPM8	79054	HGNC:17961	OMIM:606678
51818435	Trps1	83925	MGI:1927616	TRPS1	7227	HGNC:12340	OMIM:604386
51819610	Trpt1	107328	MGI:1333115	TRPT1	83707	HGNC:20316	OMIM:610470
51817487	Trpv1	193034	MGI:1341787	TRPV1	7442	HGNC:12716	OMIM:602076
51817488	Trpv2	22368	MGI:1341836	TRPV2	51393	HGNC:18082	OMIM:606676
51827051	Trpv3	246788	MGI:2181407	TRPV3	162514	HGNC:18084	OMIM:607066
51819039	Trpv4	63873	MGI:1926945	TRPV4	59341	HGNC:18083	OMIM:605427
51809752	Trpv5	194352	MGI:2429764	TRPV5	56302	HGNC:3145	OMIM:606679
51809751	Trpv6	64177	MGI:1927259	TRPV6	55503	HGNC:14006	OMIM:606680
51811201	Trrap	100683	MGI:2153272	TRRAP	8295	HGNC:12347	OMIM:603015
51820366	Trub1	72133	MGI:1919383	TRUB1	142940	HGNC:16060	OMIM:610726
51811186	Trub2	227682	MGI:2442186	TRUB2	26995	HGNC:17170	OMIM:610727
51818044	Try10	436522	MGI:3687012	PRSS1	5644	HGNC:9475	OMIM:276000
51818044	Try10	436522	MGI:3687012	PRSS2	5645	HGNC:9483	OMIM:601564
51818044	Try10	436522	MGI:3687012	PRSS3	5646	HGNC:9486	OMIM:613578
51818044	Try10	436522	MGI:3687012	PRSS3P2	154754	HGNC:43788	
51818051	Try4	22074	MGI:102757	PRSS1	5644	HGNC:9475	OMIM:276000
51818051	Try4	22074	MGI:102757	PRSS2	5645	HGNC:9483	OMIM:601564
51818051	Try4	22074	MGI:102757	PRSS3	5646	HGNC:9486	OMIM:613578
51818051	Try4	22074	MGI:102757	PRSS3P2	154754	HGNC:43788	
51818048	Try5	103964	MGI:102756	PRSS1	5644	HGNC:9475	OMIM:276000
51818048	Try5	103964	MGI:102756	PRSS2	5645	HGNC:9483	OMIM:601564
51818048	Try5	103964	MGI:102756	PRSS3	5646	HGNC:9486	OMIM:613578
51818048	Try5	103964	MGI:102756	PRSS3P2	154754	HGNC:43788	
51827052	Tsacc	76927	MGI:1924177	TSACC	128229	HGNC:30636	OMIM:619679
51827053	Tsbp1	407788	MGI:3039565	TSBP1	10665	HGNC:13922	OMIM:618151
51810208	Tsc1	64930	MGI:1929183	TSC1	7248	HGNC:12362	OMIM:605284
51810988	Tsc2	22084	MGI:102548	TSC2	7249	HGNC:12363	OMIM:191092
51811785	Tsc22d1	21807	MGI:109127	TSC22D1	8848	HGNC:16826	OMIM:607715
51808292	Tsc22d2	72033	MGI:1919283	TSC22D2	9819	HGNC:29095	OMIM:617724
51812366	Tsc22d3	14605	MGI:1196284	TSC22D3	1831	HGNC:3051	OMIM:300506
51827054	Tsc22d4	78829	MGI:1926079	TSC22D4	81628	HGNC:21696	OMIM:611914
51813339	Tsen15	66637	MGI:1913887	TSEN15	116461	HGNC:16791	OMIM:608756
51819974	Tsen2	381802	MGI:2141599	TSEN2	80746	HGNC:28422	OMIM:608753
51816009	Tsen34	66078	MGI:1913328	TSEN34	79042	HGNC:15506	OMIM:608754
51819337	Tsen54	76265	MGI:1923515	TSEN54	283989	HGNC:27561	OMIM:608755
51820031	Tsfm	66399	MGI:1913649	TSFM	10102	HGNC:12367	OMIM:604723
51818053	Tsg101	22088	MGI:106581	TSG101	7251	HGNC:15971	OMIM:601387
51819795	Tsga10	211484	MGI:2685063	TSGA10	80705	HGNC:14927	OMIM:607166
51827055	Tsga10ip	78306	MGI:1925556	TSGA10IP	254187	HGNC:26555	
51827056	Tsga13	116732	MGI:1891413	TSGA13	114960	HGNC:12369	
51818055	Tshb	22094	MGI:98848	TSHB	7252	HGNC:12372	OMIM:188540
51814041	Tshr	22095	MGI:98849	TSHR	7253	HGNC:12373	OMIM:603372
51815300	Tshz1	110796	MGI:1346031	TSHZ1	10194	HGNC:10669	OMIM:614427
51827057	Tshz2	228911	MGI:2153084	TSHZ2	128553	HGNC:13010	OMIM:614118
51816638	Tshz3	243931	MGI:2442819	TSHZ3	57616	HGNC:30700	OMIM:614119
51827058	Tsix	22097	MGI:1336196	TSIX	9383	HGNC:12377	OMIM:300181
51827059	Tsks	22116	MGI:1347560	TSKS	60385	HGNC:30719	OMIM:608253
51811408	Tsku	244152	MGI:2443855	TSKU	25987	HGNC:28850	OMIM:608015
51827060	Tslp	53603	MGI:1855696	TSLP	85480	HGNC:30743	OMIM:607003
51812784	Tsn	22099	MGI:109263	TSN	7247	HGNC:12379	OMIM:600575
51819642	Tsnax	53424	MGI:1855672	TSNAX	7257	HGNC:12380	OMIM:602964
51818700	Tsnaxip1	72236	MGI:1919486	TSNAXIP1	55815	HGNC:18586	OMIM:607720
51818058	Tspan1	66805	MGI:1914055	TSPAN1	10103	HGNC:20657	OMIM:613170
51813393	Tspan10	208634	MGI:2384781	TSPAN10	83882	HGNC:29942	
51817021	Tspan11	68498	MGI:1915748	TSPAN11	441631	HGNC:30795	OMIM:621013
51817975	Tspan12	269831	MGI:1889818	TSPAN12	23554	HGNC:21641	OMIM:613138
51818057	Tspan13	66109	MGI:1913359	TSPAN13	27075	HGNC:21643	OMIM:613139
51819909	Tspan14	52588	MGI:1196325	TSPAN14	81619	HGNC:23303	
51813604	Tspan15	70423	MGI:1917673	TSPAN15	23555	HGNC:23298	OMIM:613140
51811169	Tspan17	74257	MGI:1921507	TSPAN17	26262	HGNC:13594	OMIM:620446
51813956	Tspan18	241556	MGI:1917186	TSPAN18	90139	HGNC:20660	OMIM:619399
51815172	Tspan2	70747	MGI:1917997	TSPAN2	10100	HGNC:20659	OMIM:613133
51811786	Tspan3	56434	MGI:1928098	TSPAN3	10099	HGNC:17752	OMIM:613134
51815113	Tspan31	67125	MGI:1914375	TSPAN31	6302	HGNC:10539	OMIM:181035
51827061	Tspan32	27027	MGI:1350360	TSPAN32	10077	HGNC:13410	OMIM:603853
51816392	Tspan33	232670	MGI:1919012	TSPAN33	340348	HGNC:28743	OMIM:610120
51821103	Tspan4	64540	MGI:1928097	TSPAN4	7106	HGNC:11859	OMIM:602644
51818059	Tspan5	56224	MGI:1928096	TSPAN5	10098	HGNC:17753	OMIM:613136
51817976	Tspan6	56496	MGI:1926264	TSPAN6	7105	HGNC:11858	OMIM:300191
51817977	Tspan7	21912	MGI:1298407	TSPAN7	7102	HGNC:11854	OMIM:300096
51827062	Tspan8	216350	MGI:2384918	TSPAN8	7103	HGNC:11855	OMIM:600769
51817154	Tspan9	109246	MGI:1924558	TSPAN9	10867	HGNC:21640	OMIM:613137
51811286	Tspear	252974	MGI:2671932	TSPEAR	54084	HGNC:1268	OMIM:612920
51807543	Tspo	12257	MGI:88222	TSPO	706	HGNC:1158	OMIM:109610
51807542	Tspo2	70026	MGI:1917276	TSPO2	222642	HGNC:21256	OMIM:619409
51827063	Tspoap1	207777	MGI:2450877	TSPOAP1	9256	HGNC:16831	OMIM:610764
51818419	Tspyl1	22110	MGI:1298395	TSPYL1	7259	HGNC:12382	OMIM:604714
51818419	Tspyl1	22110	MGI:1298395	TSPYL6	388951	HGNC:14521	
51818417	Tspyl2	52808	MGI:106244	TSPYL2	64061	HGNC:24358	OMIM:300564
51818415	Tspyl3	241732	MGI:2139328	TSPY26P	128854	HGNC:16256	
51818418	Tspyl4	72480	MGI:106393	TSPYL4	23270	HGNC:21559	OMIM:619586
51818416	Tspyl5	239364	MGI:2442458	TSPYL5	85453	HGNC:29367	OMIM:614721
51811190	Tsr1	104662	MGI:2144566	TSR1	55720	HGNC:25542	OMIM:611214
51808690	Tsr2	69499	MGI:1916749	TSR2	90121	HGNC:25455	OMIM:300945
51821091	Tsr3	68327	MGI:1915577	TSR3	115939	HGNC:14175	OMIM:617058
51819840	Tssc4	56844	MGI:1861712	TSSC4	10078	HGNC:12386	OMIM:603852
51827064	Tssk1	22114	MGI:1347557	TSSK1A	23752	HGNC:11400	
51827064	Tssk1	22114	MGI:1347557	TSSK1B	83942	HGNC:14968	OMIM:610709
51827065	Tssk2	22115	MGI:1347559	TSSK2	23617	HGNC:11401	OMIM:610710
51827066	Tssk3	58864	MGI:1929914	TSSK3	81629	HGNC:15473	OMIM:607660
51827067	Tssk4	71099	MGI:1918349	TSSK4	283629	HGNC:19825	OMIM:610711
51827068	Tssk5	73542	MGI:1920792	TSSK5P	648630	HGNC:31931	
51816715	Tssk6	83984	MGI:2148775	TSSK6	83983	HGNC:30410	OMIM:610712
51806727	Tst	22117	MGI:98852	TST	7263	HGNC:12388	OMIM:180370
51817254	Tstd1	226654	MGI:3648482	TSTD1	100131187	HGNC:35410	OMIM:616041
51827069	Tstd2	272027	MGI:3039624	TSTD2	158427	HGNC:30087	
51816810	Tstd3	77032	MGI:1924282	TSTD3P	100130890	HGNC:40910	
51822169	Ttbk1	106763	MGI:2147036	TTBK1	84630	HGNC:19140	OMIM:619415
51811918	Ttbk2	140810	MGI:2155779	TTBK2	146057	HGNC:19141	OMIM:611695
51813377	Ttc1	66827	MGI:1914077	TTC1	7265	HGNC:12391	OMIM:601963
51821909	Ttc12	235330	MGI:2444588	TTC12	54970	HGNC:23700	OMIM:610732
51820350	Ttc13	234875	MGI:2384573	TTC13	79573	HGNC:26204	
51819615	Ttc14	67120	MGI:1914370	TTC14	151613	HGNC:24697	
51827070	Ttc16	338348	MGI:2443048	TTC16	158248	HGNC:26536	
51822156	Ttc17	74569	MGI:1921819	TTC17	55761	HGNC:25596	OMIM:619388
51817189	Ttc19	72795	MGI:1920045	TTC19	54902	HGNC:26006	OMIM:613814
51815915	Ttc21a	74052	MGI:1921302	TTC21A	199223	HGNC:30761	OMIM:611430
51815183	Ttc21b	73668	MGI:1920918	TTC21B	79809	HGNC:25660	OMIM:612014
51813457	Ttc22	230576	MGI:3045307	TTC22	55001	HGNC:26067	OMIM:621546
51817144	Ttc23	67009	MGI:1914259	TTC23	64927	HGNC:25730	
51827071	Ttc23l	75777	MGI:1923027	TTC23L	153657	HGNC:26355	OMIM:616344
51827072	Ttc24	214191	MGI:2443841	TTC24	164118	HGNC:32348	
51808676	Ttc27	74196	MGI:1921446	TTC27	55622	HGNC:25986	OMIM:621574
51810767	Ttc28	209683	MGI:2140873	TTC28	23331	HGNC:29179	OMIM:615098
51816238	Ttc29	73301	MGI:1920551	TTC29	83894	HGNC:29936	OMIM:618735
51815492	Ttc3	22129	MGI:1276539	TTC3	7267	HGNC:12393	OMIM:602259
51817554	Ttc32	75516	MGI:1922766	TTC32	130502	HGNC:32954	
51810552	Ttc33	67515	MGI:1914765	TTC33	23548	HGNC:29959	
51821419	Ttc34	242800	MGI:2445205	TTC34	100287898	HGNC:34297	
51819300	Ttc36	192653	MGI:2384760	TTC36	143941	HGNC:33708	OMIM:620701
51810848	Ttc38	239570	MGI:2146198	TTC38	55020	HGNC:26082	
51813195	Ttc39a	230603	MGI:2444350	TTC39A	22996	HGNC:18657	OMIM:619885
51827073	Ttc39b	69863	MGI:1917113	TTC39B	158219	HGNC:23704	OMIM:613574
51816550	Ttc39c	72747	MGI:1919997	TTC39C	125488	HGNC:26595	
51827074	Ttc39d	67737	MGI:1914987	TTC39DP	646640	HGNC:35451	
51820499	Ttc4	72354	MGI:1919604	TTC4	7268	HGNC:12394	OMIM:606753
51817535	Ttc41	103220	MGI:2387653	TTC41P	253724	HGNC:49210	
51818904	Ttc5	219022	MGI:2683584	TTC5	91875	HGNC:19274	OMIM:619014
51822065	Ttc6	70846	MGI:2684915	TTC6	319089	HGNC:19739	OMIM:620954
51812825	Ttc7	225049	MGI:1920999	TTC7A	57217	HGNC:19750	OMIM:609332
51818968	Ttc7b	104718	MGI:2144724	TTC7B	145567	HGNC:19858	OMIM:620060
51807390	Ttc8	76260	MGI:1923510	TTC8	123016	HGNC:20087	OMIM:608132
51827075	Ttc9	69480	MGI:1916730	TTC9	23508	HGNC:20267	OMIM:610488
51815768	Ttc9b	73032	MGI:1920282	TTC9B	148014	HGNC:26395	
51813352	Ttc9c	70387	MGI:1917637	TTC9C	283237	HGNC:28432	
51810717	Ttf1	22130	MGI:105044	TTF1	7270	HGNC:12397	OMIM:600777
51815470	Ttf2	74044	MGI:1921294	TTF2	8458	HGNC:12398	OMIM:604718
51812285	Tti1	75425	MGI:1922675	TTI1	9675	HGNC:29029	OMIM:614425
51816575	Tti2	234138	MGI:2384576	TTI2	80185	HGNC:26262	OMIM:614426
51814211	Ttk	22137	MGI:1194921	TTK	7272	HGNC:12401	OMIM:604092
51818641	Ttl	69737	MGI:1916987	TTL	150465	HGNC:21586	OMIM:608291
51820644	Ttll1	319953	MGI:2443047	TTLL1	25809	HGNC:1312	OMIM:608955
51815194	Ttll10	330010	MGI:1921855	TTLL10	254173	HGNC:26693	
51819901	Ttll11	74410	MGI:1921660	TTLL11	158135	HGNC:18113	OMIM:620694
51820377	Ttll12	223723	MGI:3039573	TTLL12	23170	HGNC:28974	OMIM:619410
51811129	Ttll13	269954	MGI:1920845	TTLL13	440307	HGNC:32484	OMIM:620485
51816088	Ttll2	100216474	MGI:3644030	TTLL2	83887	HGNC:21211	
51819757	Ttll3	101100	MGI:2141418	TTLL3	26140	HGNC:24483	OMIM:619195
51816412	Ttll4	67534	MGI:1914784	TTLL4	9654	HGNC:28976	OMIM:618738
51815468	Ttll5	320244	MGI:2443657	TTLL5	23093	HGNC:19963	OMIM:612268
51811130	Ttll6	237930	MGI:2683461	TTLL6	284076	HGNC:26664	OMIM:610849
51820045	Ttll7	70892	MGI:1918142	TTLL7	79739	HGNC:26242	OMIM:618813
51819756	Ttll8	239591	MGI:1922902	TTLL8	164714	HGNC:34000	OMIM:619193
51810726	Ttll9	74711	MGI:1913589	TTLL9	164395	HGNC:16118	OMIM:619838
51812632	Ttn	22138	MGI:98864	TTN	7273	HGNC:12403	OMIM:188840
51818816	Ttpa	50500	MGI:1354168	TTPA	7274	HGNC:12404	OMIM:600415
51818466	Ttpal	76080	MGI:1923330	TTPAL	79183	HGNC:16114	OMIM:621341
51819296	Ttr	22139	MGI:98865	TTR	7276	HGNC:12405	OMIM:176300
51817565	Ttyh1	57776	MGI:1889007	TTYH1	57348	HGNC:13476	OMIM:605784
51818866	Ttyh2	117160	MGI:2157091	TTYH2	94015	HGNC:13877	OMIM:608855
51811891	Ttyh3	78339	MGI:1925589	TTYH3	80727	HGNC:22222	OMIM:608919
51822419	Tub	22141	MGI:2651573	TUB	7275	HGNC:12406	OMIM:601197
51818069	Tuba1a	22142	MGI:98869	TUBA1A	7846	HGNC:20766	OMIM:602529
51808334	Tuba1b	22143	MGI:107804	TUBA1B	10376	HGNC:18809	OMIM:602530
51808335	Tuba1c	22146	MGI:1095409	TUBA1C	84790	HGNC:20768	OMIM:621161
51821071	Tuba3a	22144	MGI:1095406	TUBA3C	7278	HGNC:12408	OMIM:602528
51821071	Tuba3a	22144	MGI:1095406	TUBA3D	113457	HGNC:24071	OMIM:617878
51821072	Tuba3b	22147	MGI:1095408	TUBA3C	7278	HGNC:12408	OMIM:602528
51821072	Tuba3b	22147	MGI:1095408	TUBA3D	113457	HGNC:24071	OMIM:617878
51820779	Tuba4a	22145	MGI:1095410	TUBA4A	7277	HGNC:12407	OMIM:191110
51811518	Tuba8	53857	MGI:1858225	TUBA8	51807	HGNC:12410	OMIM:605742
51811519	Tubal3	238463	MGI:3588215	TUBAL3	79861	HGNC:23534	OMIM:620835
